"onspostcodenospaces","X","Y","objectid","pcd2","hospcode","hospname","postcode","obs1url","ind1url","mortalityvalue","obs2url","ind2url","recommendvalue"
"PE219QS",-0.009959962109692,52.9911496328311,1731513,"PE21 9QS","http://nhs.publishmydata.com/id/organisation/nacs/RWDLA","Pilgrim Hospital","PE21 9QS","http://nhs.publishmydata.com/data/metric/96/year/2016/RWDLA","http://nhs.publishmydata.com/data/metric/96",1.1099,"http://nhs.publishmydata.com/data/metric/182/year/2016/RWDLA","http://nhs.publishmydata.com/data/metric/182",54
"PE252BS",0.332258424661504,53.1452064285324,1733810,"PE25 2BS","http://nhs.publishmydata.com/id/organisation/nacs/RWDLB","Skegness & District General Hospital - United Lincolnshire Hospitals NHS Trust","PE25 2BS","http://nhs.publishmydata.com/data/metric/96/year/2016/RWDLB","http://nhs.publishmydata.com/data/metric/96",1.1099,"http://nhs.publishmydata.com/data/metric/182/year/2016/RWDLB","http://nhs.publishmydata.com/data/metric/182",54
"PE296NT",-0.202657881235879,52.3333639939699,1737976,"PE29 6NT","http://nhs.publishmydata.com/id/organisation/nacs/RQQ31","Hinchingbrooke Hospital","PE29 6NT","http://nhs.publishmydata.com/data/metric/96/year/2016/RQQ31","http://nhs.publishmydata.com/data/metric/96",1.0828,"http://nhs.publishmydata.com/data/metric/182/year/2016/RQQ31","http://nhs.publishmydata.com/data/metric/182",72
"PE304ET",0.446999733696724,52.7567943939454,1740365,"PE30 4ET","http://nhs.publishmydata.com/id/organisation/nacs/RCX70","The Queen Elizabeth Hospital","PE30 4ET","http://nhs.publishmydata.com/data/metric/96/year/2016/RCX70","http://nhs.publishmydata.com/data/metric/96",0.9107,"http://nhs.publishmydata.com/data/metric/182/year/2016/RCX70","http://nhs.publishmydata.com/data/metric/182",61
"PE36DA",-0.255440217589549,52.5732591079905,1738483,"PE3  6DA","http://nhs.publishmydata.com/id/organisation/nacs/RGN42","Peterborough District Hospital","PE3 6DA","http://nhs.publishmydata.com/data/metric/96/year/2016/RGN42","http://nhs.publishmydata.com/data/metric/96",1.0455,"http://nhs.publishmydata.com/data/metric/182/year/2016/RGN42","http://nhs.publishmydata.com/data/metric/182",71
"PE39GZ",-0.279370955333381,52.5839399338252,1739328,"PE3  9GZ","http://nhs.publishmydata.com/id/organisation/nacs/RGN80","Peterborough City Hospital","PE3 9GZ","http://nhs.publishmydata.com/data/metric/96/year/2016/RGN80","http://nhs.publishmydata.com/data/metric/96",1.0455,"http://nhs.publishmydata.com/data/metric/182/year/2016/RGN80","http://nhs.publishmydata.com/data/metric/182",71
"PE39GZ",-0.279370955333381,52.5839399338252,1739328,"PE3  9GZ","http://nhs.publishmydata.com/id/organisation/nacs/RGN66","Edith Cavell Hospital","PE3 9GZ","http://nhs.publishmydata.com/data/metric/96/year/2016/RGN66","http://nhs.publishmydata.com/data/metric/96",1.0455,"http://nhs.publishmydata.com/data/metric/182/year/2016/RGN66","http://nhs.publishmydata.com/data/metric/182",71
"PE91UA",-0.468739380045746,52.6553897191422,1749378,"PE9  1UA","http://nhs.publishmydata.com/id/organisation/nacs/RGN49","Stamford and Rutland Hospital","PE9 1UA","http://nhs.publishmydata.com/data/metric/96/year/2016/RGN49","http://nhs.publishmydata.com/data/metric/96",1.0455,"http://nhs.publishmydata.com/data/metric/182/year/2016/RGN49","http://nhs.publishmydata.com/data/metric/182",71
"PL198LD",-4.15360354514589,50.5471671385988,1764666,"PL19 8LD","http://nhs.publishmydata.com/id/organisation/nacs/RA9TK","Tavistock Hospital - Torbay and South Devon NHS Foundation Trust","PL19 8LD","http://nhs.publishmydata.com/data/metric/96/year/2016/RA9TK","http://nhs.publishmydata.com/data/metric/96",0.8219,"http://nhs.publishmydata.com/data/metric/182/year/2016/RA9TK","http://nhs.publishmydata.com/data/metric/182",79
"PL68DH",-4.11371218220954,50.4167067690329,1776592,"PL6  8DH","http://nhs.publishmydata.com/id/organisation/nacs/RK950","Derriford Hospital","PL6 8DH","http://nhs.publishmydata.com/data/metric/96/year/2016/RK950","http://nhs.publishmydata.com/data/metric/96",1.0047,"http://nhs.publishmydata.com/data/metric/182/year/2016/RK950","http://nhs.publishmydata.com/data/metric/182",65
"PL68DH",-4.11371218220954,50.4167067690329,1776592,"PL6  8DH","http://nhs.publishmydata.com/id/organisation/nacs/RK953","Royal Eye Infirmary","PL6 8DH","http://nhs.publishmydata.com/data/metric/96/year/2016/RK953","http://nhs.publishmydata.com/data/metric/96",1.0047,"http://nhs.publishmydata.com/data/metric/182/year/2016/RK953","http://nhs.publishmydata.com/data/metric/182",65
"PO107DD",-0.937393364444971,50.8483919964742,1781119,"PO10 7DD","http://nhs.publishmydata.com/id/organisation/nacs/RHU16","Emsworth Hospital","PO10 7DD","http://nhs.publishmydata.com/data/metric/96/year/2016/RHU16","http://nhs.publishmydata.com/data/metric/96",1.0711,"http://nhs.publishmydata.com/data/metric/182/year/2016/RHU16","http://nhs.publishmydata.com/data/metric/182",73
"PO123PW",-1.14806867123326,50.793051274397,1783219,"PO12 3PW","http://nhs.publishmydata.com/id/organisation/nacs/RHU10","Gosport War Memorial Hospital - Portsmouth Hospitals NHS Trust","PO12 3PW","http://nhs.publishmydata.com/data/metric/96/year/2016/RHU10","http://nhs.publishmydata.com/data/metric/96",1.0711,"http://nhs.publishmydata.com/data/metric/182/year/2016/RHU10","http://nhs.publishmydata.com/data/metric/182",73
"PO196SE",-0.768007806586434,50.8435442895343,1790919,"PO19 6SE","http://nhs.publishmydata.com/id/organisation/nacs/RYR16","St Richard's Hospital","PO19 6SE","http://nhs.publishmydata.com/data/metric/96/year/2016/RYR16","http://nhs.publishmydata.com/data/metric/96",1.0127,"http://nhs.publishmydata.com/data/metric/182/year/2016/RYR16","http://nhs.publishmydata.com/data/metric/182",73
"PO63LY",-1.06991698238679,50.8502874805063,1807011,"PO6  3LY","http://nhs.publishmydata.com/id/organisation/nacs/RHU03","Queen Alexandra Hospital","PO6 3LY","http://nhs.publishmydata.com/data/metric/96/year/2016/RHU03","http://nhs.publishmydata.com/data/metric/96",1.0711,"http://nhs.publishmydata.com/data/metric/182/year/2016/RHU03","http://nhs.publishmydata.com/data/metric/182",73
"PR29HT",-2.70740075867973,53.7913652074327,1817313,"PR2  9HT","http://nhs.publishmydata.com/id/organisation/nacs/RXN02","Royal Preston Hospital","PR2 9HT","http://nhs.publishmydata.com/data/metric/96/year/2016/RXN02","http://nhs.publishmydata.com/data/metric/96",0.9948,"http://nhs.publishmydata.com/data/metric/182/year/2016/RXN02","http://nhs.publishmydata.com/data/metric/182",65
"PR71PP",-2.63525303984824,53.6658542262135,1826191,"PR7  1PP","http://nhs.publishmydata.com/id/organisation/nacs/RXN01","Chorley and South Ribble Hospital","PR7 1PP","http://nhs.publishmydata.com/data/metric/96/year/2016/RXN01","http://nhs.publishmydata.com/data/metric/96",0.9948,"http://nhs.publishmydata.com/data/metric/182/year/2016/RXN01","http://nhs.publishmydata.com/data/metric/182",65
"PR86PN",-2.97815768898133,53.6336830344042,1829400,"PR8  6PN","http://nhs.publishmydata.com/id/organisation/nacs/RVY01","Southport and Formby District General Hospital","PR8 6PN","http://nhs.publishmydata.com/data/metric/96/year/2016/RVY01","http://nhs.publishmydata.com/data/metric/96",1.0789,"http://nhs.publishmydata.com/data/metric/182/year/2016/RVY01","http://nhs.publishmydata.com/data/metric/182",54
"RG15AN",-0.959309555141589,51.4510228396921,1832277,"RG1  5AN","http://nhs.publishmydata.com/id/organisation/nacs/RHW01","Royal Berkshire Hospital","RG1 5AN","http://nhs.publishmydata.com/data/metric/96/year/2016/RHW01","http://nhs.publishmydata.com/data/metric/96",0.9457,"http://nhs.publishmydata.com/data/metric/182/year/2016/RHW01","http://nhs.publishmydata.com/data/metric/182",74
"RG249NA",-1.1098995034509,51.2806327836567,1854614,"RG24 9NA","http://nhs.publishmydata.com/id/organisation/nacs/RN506","Basingstoke and North Hampshire Hospital","RG24 9NA","http://nhs.publishmydata.com/data/metric/96/year/2016/RN506","http://nhs.publishmydata.com/data/metric/96",1.1067,"http://nhs.publishmydata.com/data/metric/182/year/2016/RN506","http://nhs.publishmydata.com/data/metric/182",74
"RH117DH",-0.197375011259622,51.1166002048832,1881359,"RH11 7DH","http://nhs.publishmydata.com/id/organisation/nacs/RTP02","Crawley Hospital","RH11 7DH","http://nhs.publishmydata.com/data/metric/96/year/2016/RTP02","http://nhs.publishmydata.com/data/metric/96",0.9518,"http://nhs.publishmydata.com/data/metric/182/year/2016/RTP02","http://nhs.publishmydata.com/data/metric/182",79
"RH122DR",-0.323800410750533,51.0698837366422,1882855,"RH12 2DR","http://nhs.publishmydata.com/id/organisation/nacs/RTP23","Horsham Hospital - Surrey and Sussex Healthcare NHS Trust","RH12 2DR","http://nhs.publishmydata.com/data/metric/96/year/2016/RTP23","http://nhs.publishmydata.com/data/metric/96",0.9518,"http://nhs.publishmydata.com/data/metric/182/year/2016/RTP23","http://nhs.publishmydata.com/data/metric/182",79
"RH15RH",-0.16198298765787,51.2191918379344,1877210,"RH1  5RH","http://nhs.publishmydata.com/id/organisation/nacs/RTP01","East Surrey Hospital - Surrey and Sussex Healthcare NHS Trust","RH1 5RH","http://nhs.publishmydata.com/data/metric/96/year/2016/RTP01","http://nhs.publishmydata.com/data/metric/96",0.9518,"http://nhs.publishmydata.com/data/metric/182/year/2016/RTP01","http://nhs.publishmydata.com/data/metric/182",79
"RH164EX",-0.090255883316976,50.9910902539686,1889092,"RH16 4EX","http://nhs.publishmydata.com/id/organisation/nacs/RXH09","Princess Royal Hospital","RH16 4EX","http://nhs.publishmydata.com/data/metric/96/year/2016/RXH09","http://nhs.publishmydata.com/data/metric/96",0.9583,"http://nhs.publishmydata.com/data/metric/182/year/2016/RXH09","http://nhs.publishmydata.com/data/metric/182",59
"RM163EU",0.366311627068772,51.5094964070779,1905927,"RM16 3EU","http://nhs.publishmydata.com/id/organisation/nacs/RDDH1","Orsett Hospital","RM16 3EU","http://nhs.publishmydata.com/data/metric/96/year/2016/RDDH1","http://nhs.publishmydata.com/data/metric/96",0.9421,"http://nhs.publishmydata.com/data/metric/182/year/2016/RDDH1","http://nhs.publishmydata.com/data/metric/182",67
"RM70AG",0.179057962483174,51.5686485794271,1911389,"RM7  0AG","http://nhs.publishmydata.com/id/organisation/nacs/RF4QH","Queen's Hospital","RM7 0AG","http://nhs.publishmydata.com/data/metric/96/year/2016/RF4QH","http://nhs.publishmydata.com/data/metric/96",0.9598,"http://nhs.publishmydata.com/data/metric/182/year/2016/RF4QH","http://nhs.publishmydata.com/data/metric/182",59
"S102JF",-1.49333054488381,53.3783725954762,1915883,"S10  2JF","http://nhs.publishmydata.com/id/organisation/nacs/RHQHH","Royal Hallamshire Hospital","S10 2JF","http://nhs.publishmydata.com/data/metric/96/year/2016/RHQHH","http://nhs.publishmydata.com/data/metric/96",0.9362,"http://nhs.publishmydata.com/data/metric/182/year/2016/RHQHH","http://nhs.publishmydata.com/data/metric/182",76
"S102SJ",-1.49493172870232,53.3802669868566,1915963,"S10  2SJ","http://nhs.publishmydata.com/id/organisation/nacs/RHQWP","Weston Park Hospital","S10 2SJ","http://nhs.publishmydata.com/data/metric/96/year/2016/RHQWP","http://nhs.publishmydata.com/data/metric/96",0.9362,"http://nhs.publishmydata.com/data/metric/182/year/2016/RHQWP","http://nhs.publishmydata.com/data/metric/182",76
"S102SZ",-1.4937795506716,53.3798126821815,1915974,"S10  2SZ","http://nhs.publishmydata.com/id/organisation/nacs/RHQCC","Charles Clifford Dental Hospital","S10 2SZ","http://nhs.publishmydata.com/data/metric/96/year/2016/RHQCC","http://nhs.publishmydata.com/data/metric/96",0.9362,"http://nhs.publishmydata.com/data/metric/182/year/2016/RHQCC","http://nhs.publishmydata.com/data/metric/182",76
"S445BL",-1.4000484097947,53.2362328033369,1937448,"S44  5BL","http://nhs.publishmydata.com/id/organisation/nacs/RFSDA","Chesterfield Royal Hospital","S44 5BL","http://nhs.publishmydata.com/data/metric/96/year/2016/RFSDA","http://nhs.publishmydata.com/data/metric/96",0.9844,"http://nhs.publishmydata.com/data/metric/182/year/2016/RFSDA","http://nhs.publishmydata.com/data/metric/182",67
"S57AU",-1.45596549419682,53.4098214655649,1939151,"S5   7AU","http://nhs.publishmydata.com/id/organisation/nacs/RHQNG","Northern General Hospital","S5 7AU","http://nhs.publishmydata.com/data/metric/96/year/2016/RHQNG","http://nhs.publishmydata.com/data/metric/96",0.9362,"http://nhs.publishmydata.com/data/metric/182/year/2016/RHQNG","http://nhs.publishmydata.com/data/metric/182",76
"S602UD",-1.34288116066641,53.4139907235606,1942090,"S60  2UD","http://nhs.publishmydata.com/id/organisation/nacs/RFRPA","Rotherham Hospital","S60 2UD","http://nhs.publishmydata.com/data/metric/96/year/2016/RFRPA","http://nhs.publishmydata.com/data/metric/96",1.0501,"http://nhs.publishmydata.com/data/metric/182/year/2016/RFRPA","http://nhs.publishmydata.com/data/metric/182",56
"S640AZ",-1.28494757631656,53.4998332208129,1946178,"S64  0AZ","http://nhs.publishmydata.com/id/organisation/nacs/RP5MM","Montagu Hospital","S64 0AZ","http://nhs.publishmydata.com/data/metric/96/year/2016/RP5MM","http://nhs.publishmydata.com/data/metric/96",1.0004,"http://nhs.publishmydata.com/data/metric/182/year/2016/RP5MM","http://nhs.publishmydata.com/data/metric/182",64
"S752EP",-1.49949444279442,53.5591496319931,1955626,"S75  2EP","http://nhs.publishmydata.com/id/organisation/nacs/RFFAA","Barnsley Hospital","S75 2EP","http://nhs.publishmydata.com/data/metric/96/year/2016/RFFAA","http://nhs.publishmydata.com/data/metric/96",0.9857,"http://nhs.publishmydata.com/data/metric/182/year/2016/RFFAA","http://nhs.publishmydata.com/data/metric/182",60
"S810BD",-1.1099003532072,53.3176949727582,1959410,"S81  0BD","http://nhs.publishmydata.com/id/organisation/nacs/RP5BA","Bassetlaw Hospital","S81 0BD","http://nhs.publishmydata.com/data/metric/96/year/2016/RP5BA","http://nhs.publishmydata.com/data/metric/96",1.0004,"http://nhs.publishmydata.com/data/metric/182/year/2016/RP5BA","http://nhs.publishmydata.com/data/metric/182",64
"SE136LH",-0.017025002102025,51.4543293734666,1997976,"SE13 6LH","http://nhs.publishmydata.com/id/organisation/nacs/RJ224","University Hospital Lewisham","SE13 6LH","http://nhs.publishmydata.com/data/metric/96/year/2016/RJ224","http://nhs.publishmydata.com/data/metric/96",1.0129,"http://nhs.publishmydata.com/data/metric/182/year/2016/RJ224","http://nhs.publishmydata.com/data/metric/182",60
"SE17EH",-0.118879738733524,51.4979597660226,1993760,"SE1  7EH","http://nhs.publishmydata.com/id/organisation/nacs/RJ122","St Thomas'","SE1 7EH","http://nhs.publishmydata.com/data/metric/96/year/2016/RJ122","http://nhs.publishmydata.com/data/metric/96",0.7424,"http://nhs.publishmydata.com/data/metric/182/year/2016/RJ122","http://nhs.publishmydata.com/data/metric/182",89
"SE184QH",0.050069188084421,51.4781937244583,2005478,"SE18 4QH","http://nhs.publishmydata.com/id/organisation/nacs/RJ231","Queen Elizabeth Hospital","SE18 4QH","http://nhs.publishmydata.com/data/metric/96/year/2016/RJ231","http://nhs.publishmydata.com/data/metric/96",1.0129,"http://nhs.publishmydata.com/data/metric/182/year/2016/RJ231","http://nhs.publishmydata.com/data/metric/182",60
"SE19RT",-0.088963813345335,51.5046433718606,1994673,"SE1  9RT","http://nhs.publishmydata.com/id/organisation/nacs/RJ121","Guy's Hospital","SE1 9RT","http://nhs.publishmydata.com/data/metric/96/year/2016/RJ121","http://nhs.publishmydata.com/data/metric/96",0.7424,"http://nhs.publishmydata.com/data/metric/182/year/2016/RJ121","http://nhs.publishmydata.com/data/metric/182",89
"SE19RT",-0.088963813345335,51.5046433718606,1994673,"SE1  9RT","http://nhs.publishmydata.com/id/organisation/nacs/RJ100","Guy's and St Thomas' NHS Trust","SE1 9RT","http://nhs.publishmydata.com/data/metric/96/year/2016/RJ100","http://nhs.publishmydata.com/data/metric/96",0.7424,"http://nhs.publishmydata.com/data/metric/182/year/2016/RJ100","http://nhs.publishmydata.com/data/metric/182",89
"SE59RS",-0.093889938322441,51.4680779854354,2019504,"SE5  9RS","http://nhs.publishmydata.com/id/organisation/nacs/RJZ01","King's College Hospital","SE5 9RS","http://nhs.publishmydata.com/data/metric/96/year/2016/RJZ01","http://nhs.publishmydata.com/data/metric/96",0.8709,"http://nhs.publishmydata.com/data/metric/182/year/2016/RJZ01","http://nhs.publishmydata.com/data/metric/182",69
"SG141LP",-0.088480682422698,51.7964966581584,2029120,"SG14 1LP","http://nhs.publishmydata.com/id/organisation/nacs/RWH23","Hertford County Hospital","SG14 1LP","http://nhs.publishmydata.com/data/metric/96/year/2016/RWH23","http://nhs.publishmydata.com/data/metric/96",1.0969,"http://nhs.publishmydata.com/data/metric/182/year/2016/RWH23","http://nhs.publishmydata.com/data/metric/182",67
"SG14AB",-0.212702746006172,51.9246176164844,2025262,"SG1  4AB","http://nhs.publishmydata.com/id/organisation/nacs/RWH01","Lister Hospital","SG1 4AB","http://nhs.publishmydata.com/data/metric/96/year/2016/RWH01","http://nhs.publishmydata.com/data/metric/96",1.0969,"http://nhs.publishmydata.com/data/metric/182/year/2016/RWH01","http://nhs.publishmydata.com/data/metric/182",67
"SG89EN",-0.022385040402097,52.0415392271548,2039939,"SG8  9EN","http://nhs.publishmydata.com/id/organisation/nacs/RGT49","Royston Hospital","SG8 9EN","http://nhs.publishmydata.com/data/metric/96/year/2016/RGT49","http://nhs.publishmydata.com/data/metric/96",0.8363,"http://nhs.publishmydata.com/data/metric/182/year/2016/RGT49","http://nhs.publishmydata.com/data/metric/182",82
"SK103BL",-2.14107161723271,53.2623387712228,2042261,"SK10 3BL","http://nhs.publishmydata.com/id/organisation/nacs/RJN71","Macclesfield District General Hospital","SK10 3BL","http://nhs.publishmydata.com/data/metric/96/year/2016/RJN71","http://nhs.publishmydata.com/data/metric/96",1.0279,"http://nhs.publishmydata.com/data/metric/182/year/2016/RJN71","http://nhs.publishmydata.com/data/metric/182",67
"SK179NJ",-1.90828615473746,53.2481574247942,2052765,"SK17 9NJ","http://nhs.publishmydata.com/id/organisation/nacs/RM350","Buxton Cottage Hospital - Salford Royal NHS Foundation Trust","SK17 9NJ","http://nhs.publishmydata.com/data/metric/96/year/2016/RM350","http://nhs.publishmydata.com/data/metric/96",0.8962,"http://nhs.publishmydata.com/data/metric/182/year/2016/RM350","http://nhs.publishmydata.com/data/metric/182",82
"SK27JE",-2.1320187579856,53.3837945121397,2053639,"SK2  7JE","http://nhs.publishmydata.com/id/organisation/nacs/RWJ09","Stepping Hill Hospital","SK2 7JE","http://nhs.publishmydata.com/data/metric/96/year/2016/RWJ09","http://nhs.publishmydata.com/data/metric/96",0.9748,"http://nhs.publishmydata.com/data/metric/182/year/2016/RWJ09","http://nhs.publishmydata.com/data/metric/182",73
"SL24HL",-0.573973437755888,51.5320090778544,2069480,"SL2  4HL","http://nhs.publishmydata.com/id/organisation/nacs/RDU50","Wexham Park Hospital","SL2 4HL","http://nhs.publishmydata.com/data/metric/96/year/2016/RDU50","http://nhs.publishmydata.com/data/metric/96",0.9341,"http://nhs.publishmydata.com/data/metric/182/year/2016/RDU50","http://nhs.publishmydata.com/data/metric/182",80
"SL43DP",-0.614690586354083,51.4735445823478,2072355,"SL4  3DP","http://nhs.publishmydata.com/id/organisation/nacs/RHW03","Prince Charles Eye Unit","SL4 3DP","http://nhs.publishmydata.com/data/metric/96/year/2016/RHW03","http://nhs.publishmydata.com/data/metric/96",0.9457,"http://nhs.publishmydata.com/data/metric/182/year/2016/RHW03","http://nhs.publishmydata.com/data/metric/182",74
"SL58AA",-0.687334727340453,51.4101664578995,2074386,"SL5  8AA","http://nhs.publishmydata.com/id/organisation/nacs/RDU25","Heatherwood Hospital","SL5 8AA","http://nhs.publishmydata.com/data/metric/96/year/2016/RDU25","http://nhs.publishmydata.com/data/metric/96",0.9341,"http://nhs.publishmydata.com/data/metric/182/year/2016/RDU25","http://nhs.publishmydata.com/data/metric/182",80
"SL71DJ",-0.7704117453428,51.5735726990272,2078710,"SL7  1DJ","http://nhs.publishmydata.com/id/organisation/nacs/RXQ65","Marlow Community Hospital","SL7 1DJ","http://nhs.publishmydata.com/data/metric/96/year/2016/RXQ65","http://nhs.publishmydata.com/data/metric/96",0.9868,"http://nhs.publishmydata.com/data/metric/182/year/2016/RXQ65","http://nhs.publishmydata.com/data/metric/182",62
"SL99DR",-0.561790942084812,51.607411939059,2081209,"SL9  9DR","http://nhs.publishmydata.com/id/organisation/nacs/RXQ64","Chalfonts and Gerrards Cross Hospital","SL9 9DR","http://nhs.publishmydata.com/data/metric/96/year/2016/RXQ64","http://nhs.publishmydata.com/data/metric/96",0.9868,"http://nhs.publishmydata.com/data/metric/182/year/2016/RXQ64","http://nhs.publishmydata.com/data/metric/182",62
"SM25NF",-0.193540629531962,51.3468686924385,2083125,"SM2  5NF","http://nhs.publishmydata.com/id/organisation/nacs/RVR06","Sutton Hospital","SM2 5NF","http://nhs.publishmydata.com/data/metric/96/year/2016/RVR06","http://nhs.publishmydata.com/data/metric/96",0.9574,"http://nhs.publishmydata.com/data/metric/182/year/2016/RVR06","http://nhs.publishmydata.com/data/metric/182",72
"SM51AA",-0.183616559317419,51.3803121499362,2085172,"SM5  1AA","http://nhs.publishmydata.com/id/organisation/nacs/RVR05","St Helier Hospital","SM5 1AA","http://nhs.publishmydata.com/data/metric/96/year/2016/RVR05","http://nhs.publishmydata.com/data/metric/96",0.9574,"http://nhs.publishmydata.com/data/metric/182/year/2016/RVR05","http://nhs.publishmydata.com/data/metric/182",72
"SM51AA",-0.183616559317419,51.3803121499362,2085172,"SM5  1AA","http://nhs.publishmydata.com/id/organisation/nacs/RVR07","Queen Mary's Hospital For Children","SM5 1AA","http://nhs.publishmydata.com/data/metric/96/year/2016/RVR07","http://nhs.publishmydata.com/data/metric/96",0.9574,"http://nhs.publishmydata.com/data/metric/182/year/2016/RVR07","http://nhs.publishmydata.com/data/metric/182",72
"SN101EF",-1.99322304676004,51.3545774026094,2089437,"SN10 1EF","http://nhs.publishmydata.com/id/organisation/nacs/RN330","DEVIZES COMMUNITY HOSPITAL","SN10 1EF","http://nhs.publishmydata.com/data/metric/96/year/2016/RN330","http://nhs.publishmydata.com/data/metric/96",0.9466,"http://nhs.publishmydata.com/data/metric/182/year/2016/RN330","http://nhs.publishmydata.com/data/metric/182",70
"SN127NZ",-2.13153803614791,51.3671285102641,2092381,"SN12 7NZ","http://nhs.publishmydata.com/id/organisation/nacs/RN332","Melksham Community Hospital","SN12 7NZ","http://nhs.publishmydata.com/data/metric/96/year/2016/RN332","http://nhs.publishmydata.com/data/metric/96",0.9466,"http://nhs.publishmydata.com/data/metric/182/year/2016/RN332","http://nhs.publishmydata.com/data/metric/182",70
"SN152AJ",-2.12670416953514,51.4525378145125,2095212,"SN15 2AJ","http://nhs.publishmydata.com/id/organisation/nacs/RN333","Chippenham Community Hospital","SN15 2AJ","http://nhs.publishmydata.com/data/metric/96/year/2016/RN333","http://nhs.publishmydata.com/data/metric/96",0.9466,"http://nhs.publishmydata.com/data/metric/182/year/2016/RN333","http://nhs.publishmydata.com/data/metric/182",70
"SN36BB",-1.72718780289479,51.538528962991,2102129,"SN3  6BB","http://nhs.publishmydata.com/id/organisation/nacs/RN325","The Great Western Hospital","SN3 6BB","http://nhs.publishmydata.com/data/metric/96/year/2016/RN325","http://nhs.publishmydata.com/data/metric/96",0.9466,"http://nhs.publishmydata.com/data/metric/182/year/2016/RN325","http://nhs.publishmydata.com/data/metric/182",70
"SN83HL",-1.70527270132834,51.4155598606482,2107821,"SN8  3HL","http://nhs.publishmydata.com/id/organisation/nacs/RN313","Savernake Hospital","SN8 3HL","http://nhs.publishmydata.com/data/metric/96/year/2016/RN313","http://nhs.publishmydata.com/data/metric/96",0.9466,"http://nhs.publishmydata.com/data/metric/182/year/2016/RN313","http://nhs.publishmydata.com/data/metric/182",70
"SO165YA",-1.43485449780841,50.9352490092558,2115233,"SO16 5YA","http://nhs.publishmydata.com/id/organisation/nacs/RHM12","Princess Anne Hospital","SO16 5YA","http://nhs.publishmydata.com/data/metric/96/year/2016/RHM12","http://nhs.publishmydata.com/data/metric/96",0.9509,"http://nhs.publishmydata.com/data/metric/182/year/2016/RHM12","http://nhs.publishmydata.com/data/metric/182",79
"SO166YD",-1.43509512661393,50.933011023071,2115446,"SO16 6YD","http://nhs.publishmydata.com/id/organisation/nacs/RHM01","Southampton General Hospital","SO16 6YD","http://nhs.publishmydata.com/data/metric/96/year/2016/RHM01","http://nhs.publishmydata.com/data/metric/96",0.9509,"http://nhs.publishmydata.com/data/metric/182/year/2016/RHM01","http://nhs.publishmydata.com/data/metric/182",79
"SO225DG",-1.3291585141482,51.0617004130995,2123990,"SO22 5DG","http://nhs.publishmydata.com/id/organisation/nacs/RN541","Royal Hampshire County Hospital","SO22 5DG","http://nhs.publishmydata.com/data/metric/96/year/2016/RN541","http://nhs.publishmydata.com/data/metric/96",1.1067,"http://nhs.publishmydata.com/data/metric/182/year/2016/RN541","http://nhs.publishmydata.com/data/metric/182",74
"SP103LB",-1.49468022570182,51.2157329375046,2149809,"SP10 3LB","http://nhs.publishmydata.com/id/organisation/nacs/RN542","Andover War Memorial Hospital","SP10 3LB","http://nhs.publishmydata.com/data/metric/96/year/2016/RN542","http://nhs.publishmydata.com/data/metric/96",1.1067,"http://nhs.publishmydata.com/data/metric/182/year/2016/RN542","http://nhs.publishmydata.com/data/metric/182",74
"SP28BJ",-1.7898133720519,51.0439403326752,2152863,"SP2  8BJ","http://nhs.publishmydata.com/id/organisation/nacs/RNZ02","Salisbury District Hospital","SP2 8BJ","http://nhs.publishmydata.com/data/metric/96/year/2016/RNZ02","http://nhs.publishmydata.com/data/metric/96",1.1184,"http://nhs.publishmydata.com/data/metric/182/year/2016/RNZ02","http://nhs.publishmydata.com/data/metric/182",85
"SR29HP",-1.38108584472806,54.8890741723869,2160680,"SR2  9HP","http://nhs.publishmydata.com/id/organisation/nacs/RLNGM","Sunderland Eye Infirmary","SR2 9HP","http://nhs.publishmydata.com/data/metric/96/year/2016/RLNGM","http://nhs.publishmydata.com/data/metric/96",0.976,"http://nhs.publishmydata.com/data/metric/182/year/2016/RLNGM","http://nhs.publishmydata.com/data/metric/182",70
"SR47TP",-1.41103177971983,54.9030712143196,2162636,"SR4  7TP","http://nhs.publishmydata.com/id/organisation/nacs/RLNGL","Sunderland Royal Hospital","SR4 7TP","http://nhs.publishmydata.com/data/metric/96/year/2016/RLNGL","http://nhs.publishmydata.com/data/metric/96",0.976,"http://nhs.publishmydata.com/data/metric/182/year/2016/RLNGL","http://nhs.publishmydata.com/data/metric/182",70
"SR85UQ",-1.33305297561144,54.7540766199532,2167550,"SR8  5UQ","http://nhs.publishmydata.com/id/organisation/nacs/RVWSX","Peterlee Community Hospital","SR8 5UQ","http://nhs.publishmydata.com/data/metric/96/year/2016/RVWSX","http://nhs.publishmydata.com/data/metric/96",1.1731,"http://nhs.publishmydata.com/data/metric/182/year/2016/RVWSX","http://nhs.publishmydata.com/data/metric/182",62
"SR85UQ",-1.33305297561144,54.7540766199532,2167550,"SR8  5UQ","http://nhs.publishmydata.com/id/organisation/nacs/RXP09","Peterlee Community Hospital - County Durham and Darlington NHS Foundation Trust","SR8 5UQ","http://nhs.publishmydata.com/data/metric/96/year/2016/RXP09","http://nhs.publishmydata.com/data/metric/96",1.023,"http://nhs.publishmydata.com/data/metric/182/year/2016/RXP09","http://nhs.publishmydata.com/data/metric/182",61
